#taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	domain
631454	core	Lutibaculum baratangense	Lutibaculum baratangense AMV1	Bacteria
632292	periphery	Caldicellulosiruptor hydrothermalis	Caldicellulosiruptor hydrothermalis 108	Bacteria
632335	periphery	Caldicellulosiruptor kristjanssonii	Caldicellulosiruptor kristjanssonii I77R1B	Bacteria
632518	periphery	Caldicellulosiruptor owensensis	Caldicellulosiruptor owensensis OL	Bacteria
632772	periphery	Rhodococcus opacus	Rhodococcus opacus B4	Bacteria
632773	periphery	Bacillus beveridgei	Bacillus beveridgei	Bacteria
632955	periphery	Acinetobacter rudis	Acinetobacter rudis	Bacteria
633131	core	Thalassobium sp. R2A62	Thalassobium sp. R2A62	Bacteria
633147	periphery	Olsenella uli	Olsenella uli DSM 7084	Bacteria
633148	periphery	Thermosphaera aggregans	Thermosphaera aggregans DSM 11486	Archaea
633149	periphery	Brevundimonas subvibrioides	Brevundimonas subvibrioides ATCC 15264	Bacteria
633194	core	Roseivivax lentus	Roseivivax lentus	Bacteria
633440	periphery	Nonomuraea jiangxiensis	Nonomuraea jiangxiensis	Bacteria
633697	periphery	Eubacterium cellulosolvens	[Eubacterium] cellulosolvens 6	Bacteria
633807	core	Vagococcus penaei	Vagococcus penaei	Bacteria
633813	periphery	Rhodothermus profundi	Rhodothermus profundi	Bacteria
634113	periphery	Arsenophonus lipoptenae	Candidatus Arsenophonus lipoptenae	Bacteria
634177	periphery	Komagataeibacter medellinensis	Komagataeibacter medellinensis NBRC 3288	Bacteria
634430	periphery	Sphingomonas rubra	Sphingomonas rubra	Bacteria
634436	core	Marisediminitalea aggregata	Marisediminitalea aggregata	Bacteria
634452	periphery	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-01	Bacteria
634497	periphery	Haloarcula hispanica	Haloarcula hispanica ATCC 33960	Archaea
634498	periphery	Methanobrevibacter ruminantium	Methanobrevibacter ruminantium M1	Archaea
634500	periphery	Erwinia billingiae	Erwinia billingiae Eb661	Bacteria
634504	periphery	Bartonella grahamii	Bartonella grahamii as4aup	Bacteria
634771	periphery	Chitinophaga eiseniae	Chitinophaga eiseniae	Bacteria
634994	periphery	Leptotrichia hofstadii	Leptotrichia hofstadii F0254	Bacteria
635013	core	Thermincola potens	Thermincola potens JR	Bacteria
637679	periphery	Kordiimonas lacus	Kordiimonas lacus	Bacteria
637905	periphery	Shewanella violacea	Shewanella violacea DSS12	Bacteria
637910	periphery	Citrobacter rodentium	Citrobacter rodentium ICC168	Bacteria
637971	core	Lactobacillus koreensis	Lactobacillus koreensis	Bacteria
638301	periphery	Granulicatella adiacens	Granulicatella adiacens ATCC 49175	Bacteria
638302	periphery	Selenomonas flueggei	Selenomonas flueggei ATCC 43531	Bacteria
638303	periphery	Thermocrinis albus	Thermocrinis albus DSM 14484	Bacteria
639004	periphery	Ruegeria marina	Ruegeria marina	Bacteria
639030	periphery	Acidobacteria bacterium KBS146	Acidobacteria bacterium KBS 146	Bacteria
639282	periphery	Deferribacter desulfuricans	Deferribacter desulfuricans SSM1	Bacteria
639283	core	Starkeya novella	Starkeya novella DSM 506	Bacteria
640081	periphery	Azospira oryzae	Azospira oryzae PS	Bacteria
640132	core	Segniliparus rotundus	Segniliparus rotundus DSM 44985	Bacteria
640205	periphery	Pseudomonas seleniipraecipitans	Pseudomonas seleniipraecipitans	Bacteria
640511	periphery	Paraburkholderia sp. CCGE1002	Paraburkholderia sp. CCGE1002	Bacteria
640512	periphery	Burkholderia sp. CCGE1003	Burkholderia sp. CCGE1003	Bacteria
640513	periphery	Enterobacter asburiae	Enterobacter asburiae LF7a	Bacteria
640635	periphery	Microbacterium humi	Microbacterium humi	Bacteria
640938	periphery	Trichococcus ilyis	Trichococcus ilyis	Bacteria
640948	periphery	Lentibacillus persicus	Lentibacillus persicus	Bacteria
641025	periphery	Lentzea jiangxiensis	Lentzea jiangxiensis	Bacteria
641107	periphery	Clostridium sp. DLVIII	Clostridium sp. DL-VIII	Bacteria
641147	periphery	Simonsiella muelleri	Simonsiella muelleri ATCC 29453	Bacteria
641149	periphery	Neisseria sp. F0314	Neisseria sp. oral taxon 014 str. F0314	Bacteria
641238	periphery	Roseivivax roseus	Roseivivax roseus	Bacteria
641491	periphery	Desulfovibrio desulfuricans ND132	Desulfovibrio desulfuricans ND132	Bacteria
641524	periphery	Cyclobacterium qasimii	Cyclobacterium qasimii M12-11B	Bacteria
641526	periphery	Winogradskyella psychrotolerans	Winogradskyella psychrotolerans RS-3	Bacteria
641549	periphery	Lacinutrix himadriensis	Lacinutrix himadriensis	Bacteria
641665	periphery	Colwellia chukchiensis	Colwellia chukchiensis	Bacteria
641691	core	Pricia antarctica	Pricia antarctica	Bacteria
642227	periphery	Tatumella morbirosei	Tatumella morbirosei	Bacteria
642492	periphery	Cellulosilyticum lentocellum	Cellulosilyticum lentocellum DSM 5427	Bacteria
642780	periphery	Marmoricola scoriae	Marmoricola scoriae	Bacteria
643473	core	Fortiea contorta	Fortiea contorta PCC 7126	Bacteria
643562	periphery	Pseudodesulfovibrio aespoeensis	Pseudodesulfovibrio aespoeensis Aspo-2	Bacteria
643648	core	Syntrophothermus lipocalidus	Syntrophothermus lipocalidus DSM 12680	Bacteria
643674	periphery	Paenalcaligenes hominis	Paenalcaligenes hominis	Bacteria
643867	core	Marivirga tractuosa	Marivirga tractuosa DSM 4126	Bacteria
644107	periphery	Ruegeria lacuscaerulensis	Ruegeria lacuscaerulensis ITI-1157	Bacteria
644223	core	Komagataella phaffii	Komagataella phaffii GS115	Eukaryotes
644281	periphery	Methanocaldococcus sp. FS40622	Methanocaldococcus sp. FS406-22	Archaea
644282	periphery	Desulfarculus baarsii	Desulfarculus baarsii DSM 2075	Bacteria
644283	periphery	Micromonospora aurantiaca	Micromonospora aurantiaca ATCC 27029	Bacteria
644284	periphery	Arcanobacterium haemolyticum	Arcanobacterium haemolyticum DSM 20595	Bacteria
644295	periphery	Methanohalobium evestigatum	Methanohalobium evestigatum Z-7303	Archaea
644352	periphery	Gaeumannomyces tritici	Gaeumannomyces tritici R3-111a-1	Eukaryotes
644358	periphery	Magnaporthiopsis poae	Magnaporthiopsis poae ATCC 64411	Eukaryotes
644548	periphery	Gordonia neofelifaecis	Gordonia neofelifaecis NRRL B-59395	Bacteria
644801	periphery	Pseudomonas stutzeri	Pseudomonas stutzeri RCH2	Bacteria
644966	core	Thermaerobacter marianensis	Thermaerobacter marianensis DSM 12885	Bacteria
645127	periphery	Corynebacterium kroppenstedtii	Corynebacterium kroppenstedtii DSM 44385	Bacteria
645133	periphery	Colletotrichum graminicola	Colletotrichum graminicola M1.001	Eukaryotes
645134	periphery	Spizellomyces punctatus	Spizellomyces punctatus DAOM BR117	Eukaryotes
645274	periphery	Prevotella sp. BP1148	Prevotella sp. BP1-148	Bacteria
645465	periphery	Streptomyces sp. e14	Streptomyces sp. e14	Bacteria
645517	periphery	Altererythrobacter namhicola	Altererythrobacter namhicola	Bacteria
645990	core	Hymenobacter roseosalivarius	Hymenobacter roseosalivarius DSM 11622	Bacteria
645991	core	Syntrophobotulus glycolicus	Syntrophobotulus glycolicus DSM 8271	Bacteria
646526	core	Enterocytozoon hepatopenaei	Enterocytozoon hepatopenaei	Eukaryotes
646529	periphery	Desulfosporosinus acidiphilus	Desulfosporosinus acidiphilus SJ4	Bacteria
647113	periphery	Methanothermococcus okinawensis	Methanothermococcus okinawensis IH1	Archaea
647171	periphery	Methanotorris formicicus	Methanotorris formicicus Mc-S-70	Archaea
648757	core	Rhodomicrobium vannielii	Rhodomicrobium vannielii ATCC 17100	Bacteria
648782	core	Haloactinobacterium album	Haloactinobacterium album	Bacteria
648794	periphery	Aeromonas rivuli	Aeromonas rivuli	Bacteria
648885	periphery	Methylobacterium sp. MB200	Methylobacterium sp. MB200	Bacteria
648996	periphery	Thermovibrio ammonificans	Thermovibrio ammonificans HB-1	Bacteria
649333	core	Bizionia echini	Bizionia echini	Bacteria
649349	core	Leadbetterella byssophila	Leadbetterella byssophila DSM 17132	Bacteria
649638	core	Truepera radiovictrix	Truepera radiovictrix DSM 17093	Bacteria
649639	periphery	Bacillus cellulosilyticus	Bacillus cellulosilyticus DSM 2522	Bacteria
649747	periphery	Aneurinibacillus aneurinilyticus	Aneurinibacillus aneurinilyticus ATCC 12856	Bacteria
649756	core	Anaerostipes hadrus	Anaerostipes hadrus	Bacteria
649760	periphery	Prevotella oris	Prevotella oris F0302	Bacteria
649761	periphery	Prevotella veroralis	Prevotella veroralis F0319	Bacteria
649764	periphery	Slackia exigua	Slackia exigua ATCC 700122	Bacteria
649831	periphery	Actinoplanes sp. N902109	Actinoplanes sp. N902-109	Bacteria
650093	periphery	Paenisporosarcina indica	Paenisporosarcina indica	Bacteria
650164	periphery	Phanerochaete carnosa	Phanerochaete carnosa HHB-10118-sp	Eukaryotes
650850	periphery	Halomonas daqiaonensis	Halomonas daqiaonensis	Bacteria
650891	periphery	Marinobacter daqiaonensis	Marinobacter daqiaonensis	Bacteria
651182	core	Desulfobacula toluolica	Desulfobacula toluolica Tol2	Bacteria
651561	periphery	Chryseobacterium arthrosphaerae	Chryseobacterium arthrosphaerae	Bacteria
651661	periphery	Dyadobacter psychrophilus	Dyadobacter psychrophilus	Bacteria
651662	periphery	Hymenobacter psychrophilus	Hymenobacter psychrophilus	Bacteria
651740	periphery	Pseudomonas cedrina	Pseudomonas cedrina	Bacteria
652017	periphery	Nesterenkonia sp. AN1	Nesterenkonia sp. AN1	Bacteria
652103	periphery	Rhodopseudomonas palustris DX1	Rhodopseudomonas palustris DX-1	Bacteria
652787	periphery	Mucilaginibacter mallensis	Mucilaginibacter mallensis	Bacteria
653386	periphery	Actinomyces sp. F0330	Actinomyces sp. oral taxon 849 str. F0330	Bacteria
653667	periphery	Schizosaccharomyces cryophilus	Schizosaccharomyces cryophilus OY26	Eukaryotes
653733	core	Desulfurispirillum indicum	Desulfurispirillum indicum S5	Bacteria
653930	periphery	Pseudomonas bauzanensis	Pseudomonas bauzanensis	Bacteria
655015	periphery	Methylocystis bryophila	Methylocystis bryophila	Bacteria
655186	periphery	uncultured SUP05 cluster	uncultured SUP05 cluster bacterium	Bacteria
655353	core	Cohaesibacter marisflavi	Cohaesibacter marisflavi	Bacteria
655355	periphery	Sunxiuqinia elliptica	Sunxiuqinia elliptica	Bacteria
655384	periphery	Buchnera aphidicola	Buchnera aphidicola (Cinara pseudotaxifoliae)	Bacteria
655815	core	Zunongwangia profunda	Zunongwangia profunda SM-A87	Bacteria
655819	periphery	Beauveria bassiana ARSEF2860	Beauveria bassiana ARSEF 2860	Eukaryotes
655827	core	Metarhizium acridum	Metarhizium acridum CQMa 102	Eukaryotes
655863	core	Grosmannia clavigera	Grosmannia clavigera kw1407	Eukaryotes
656024	periphery	Frankia symbiont	Frankia symbiont of Datisca glomerata	Bacteria
656061	periphery	Tuber melanosporum	Tuber melanosporum Mel28	Eukaryotes
656178	periphery	Pandoraea vervacti	Pandoraea vervacti	Bacteria
656179	periphery	Pandoraea faecigallinarum	Pandoraea faecigallinarum	Bacteria
656366	periphery	Arthrobacter alpinus	Arthrobacter alpinus	Bacteria
656519	core	Halanaerobium hydrogeniformans	Halanaerobium hydrogeniformans	Bacteria
656914	core	Desulfonispora thiosulfatigenes	Desulfonispora thiosulfatigenes DSM 11270	Bacteria
656916	periphery	Aspergillus arachidicola	Aspergillus arachidicola	Eukaryotes
657014	core	Litorimicrobium taeanense	Litorimicrobium taeanense	Bacteria
657314	periphery	Blautia obeum	Blautia obeum A2-162	Bacteria
657321	periphery	Ruminococcus bromii	Ruminococcus bromii L2-63	Bacteria
657323	periphery	Ruminococcus sp. SR15	Ruminococcus sp. SR1/5	Bacteria
657324	periphery	Butyrivibrio fibrisolvens 164	Butyrivibrio fibrisolvens 16/4	Bacteria
657387	periphery	Kushneria sp. YCWA18	Kushneria sp. YCWA18	Bacteria
658057	core	Pacificibacter marinus	Pacificibacter marinus	Bacteria
658086	periphery	Lachnospiraceae bacterium 3157FAACT1	Lachnospiraceae bacterium 3_1_57FAA_CT1	Bacteria
658167	periphery	Candidimonas bauzanensis	Candidimonas bauzanensis	Bacteria
658172	periphery	Liberibacter solanacearum	Candidatus Liberibacter solanacearum CLso-ZC1	Bacteria
658187	periphery	Legionella drancourtii	Legionella drancourtii LLAP12	Bacteria
658196	periphery	Glomus cerebriforme	Glomus cerebriforme	Eukaryotes
658218	periphery	Microbulbifer marinus	Microbulbifer marinus	Bacteria
658219	periphery	Microbulbifer yueqingensis	Microbulbifer yueqingensis	Bacteria
658429	periphery	Pseudogymnoascus destructans	Pseudogymnoascus destructans 20631-21	Eukaryotes
658445	periphery	Photobacterium gaetbulicola	Photobacterium gaetbulicola Gung47	Bacteria
658457	periphery	Pseudomonas composti	Pseudomonas composti	Bacteria
658630	periphery	Pseudomonas sp. CMR5c	Pseudomonas sp. CMR5c	Bacteria
658655	periphery	Lachnospiraceae bacterium 1456FAA	Lachnospiraceae bacterium 1_4_56FAA	Bacteria
658656	periphery	Lachnospiraceae bacterium 6137FAA	Lachnospiraceae bacterium 6_1_37FAA	Bacteria
658659	periphery	Erysipelotrichaceae bacterium 3153	Erysipelotrichaceae bacterium 3_1_53	Bacteria
658665	periphery	Dorea sp. D27	Dorea sp. D27	Bacteria
658858	periphery	Giardia lamblia P15	Giardia lamblia P15	Eukaryotes
659014	periphery	Dyadobacter soli	Dyadobacter soli	Bacteria
659018	periphery	Stenotrophomonas daejeonensis	Stenotrophomonas daejeonensis	Bacteria
659495	periphery	Catenovulum agarivorans YM01	Catenovulum agarivorans YM01	Bacteria
660025	periphery	Fusarium oxysporum Fo5176	Fusarium oxysporum Fo5176	Eukaryotes
660122	periphery	Nectria haematococca	[Nectria] haematococca mpVI 77-13-4	Eukaryotes
660470	periphery	Mesotoga prima	Mesotoga prima MesG1.Ag.4.2	Bacteria
660517	periphery	Halobellus clavatus	Halobellus clavatus	Archaea
660518	periphery	Halorientalis regularis	Halorientalis regularis	Archaea
660521	periphery	Halogranum gelatinilyticum	Halogranum gelatinilyticum	Archaea
660596	periphery	Pantoea stewartii	Pantoea stewartii subsp. stewartii DC283	Bacteria
661087	periphery	Olsenella sp. F0356	Olsenella sp. oral taxon 809 str. F0356	Bacteria
661089	periphery	Carboxydothermus islandicus	Carboxydothermus islandicus	Bacteria
661367	periphery	Legionella longbeachae	Legionella longbeachae NSW150	Bacteria
661399	periphery	Streptomyces caeruleatus	Streptomyces caeruleatus	Bacteria
661478	core	Fimbriimonas ginsengisoli	Fimbriimonas ginsengisoli Gsoil 348	Bacteria
662367	periphery	Spirosoma endophyticum	Spirosoma endophyticum	Bacteria
662479	periphery	Haloferax mucosum	Haloferax mucosum ATCC BAA-1512	Archaea
662755	periphery	Corynebacterium resistens	Corynebacterium resistens DSM 45100	Bacteria
663278	core	Ethanoligenens harbinense	Ethanoligenens harbinense YUAN-3	Bacteria
663321	periphery	Regiella insecticola	Candidatus Regiella insecticola LSR1	Bacteria
663331	periphery	Trichophyton benhamiae	Trichophyton benhamiae CBS 112371	Eukaryotes
663610	periphery	Methylocapsa aurea	Methylocapsa aurea	Bacteria
663704	periphery	Leucobacter sp. G161	Leucobacter sp. G161	Bacteria
665004	periphery	Thermobifida cellulosilytica	Thermobifida cellulosilytica TB100	Bacteria
665007	periphery	Streptomyces incarnatus	Streptomyces incarnatus	Bacteria
665029	periphery	Erwinia amylovora	Erwinia amylovora CFBP1430	Bacteria
665079	periphery	Sclerotinia sclerotiorum	Sclerotinia sclerotiorum 1980 UF-70	Eukaryotes
665118	periphery	Devosia enhydra	Devosia enhydra	Bacteria
665126	core	Prosthecomicrobium hirschii	Prosthecomicrobium hirschii	Bacteria
665467	periphery	Bauldia litoralis	Bauldia litoralis	Bacteria
665577	periphery	Streptomyces viridosporus	Streptomyces viridosporus T7A	Bacteria
665912	periphery	Bipolaris sorokiniana	Bipolaris sorokiniana ND90Pr	Eukaryotes
665949	periphery	Tannerella sp. 6158FAACT1	Tannerella sp. 6_1_58FAA_CT1	Bacteria
666509	core	Planktomarina temperata	Planktomarina temperata RCA23	Bacteria
666510	core	Acidilobus saccharovorans	Acidilobus saccharovorans 345-15	Archaea
666681	periphery	Methylotenera versatilis 301	Methylotenera versatilis 301	Bacteria
666685	periphery	Rhodanobacter denitrificans	Rhodanobacter denitrificans	Bacteria
666686	periphery	Bacillus sp. 1NLA3E	Bacillus sp. 1NLA3E	Bacteria
667014	periphery	Thermodesulfatator indicus	Thermodesulfatator indicus DSM 15286	Bacteria
667015	periphery	Bacteroides salanitronis	Bacteroides salanitronis DSM 18170	Bacteria
667127	periphery	Klebsiella pneumoniae rhinoscleromatis	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	Bacteria
667128	periphery	Pasteurella dagmatis	Pasteurella dagmatis ATCC 43325	Bacteria
667129	periphery	Serratia odorifera	Serratia odorifera DSM 4582	Bacteria
667135	periphery	Thermoplasmatales archaeon Aplasma	Thermoplasmatales archaeon A-plasma	Archaea
667137	periphery	Thermoplasmatales archaeon Eplasma	Thermoplasmatales archaeon E-plasma	Archaea
667138	periphery	Thermoplasmatales archaeon Iplasma	Thermoplasmatales archaeon I-plasma	Archaea
667676	periphery	Paraburkholderia diazotrophica	Paraburkholderia diazotrophica	Bacteria
667725	core	Sphaeroforma arctica	Sphaeroforma arctica JP610	Eukaryotes
669041	periphery	Tenacibaculum dicentrarchi	Tenacibaculum dicentrarchi	Bacteria
669502	periphery	Profftella armatura	Candidatus Profftella armatura	Bacteria
669874	periphery	Pachysolen tannophilus	Pachysolen tannophilus NRRL Y-2460	Eukaryotes
670052	core	Cryobacterium arcticum	Cryobacterium arcticum	Bacteria
670154	core	Litoreibacter janthinus	Litoreibacter janthinus	Bacteria
670155	periphery	Litoreibacter albidus	Litoreibacter albidus	Bacteria
670307	periphery	Hyphomicrobium denitrificans 1NES1	Hyphomicrobium denitrificans 1NES1	Bacteria
670386	core	Heterostelium album	Heterostelium album PN500	Eukaryotes
670482	core	Fontibacillus panacisegetis	Fontibacillus panacisegetis	Bacteria
670483	periphery	Gloeophyllum trabeum	Gloeophyllum trabeum ATCC 11539	Eukaryotes
670487	core	Oceanithermus profundus	Oceanithermus profundus DSM 14977	Bacteria
670580	periphery	Postia placenta MAD698RSB12	Postia placenta MAD-698-R-SB12	Eukaryotes
671065	periphery	Metallosphaera yellowstonensis	Metallosphaera yellowstonensis MK1	Archaea
671072	periphery	Planktothrix tepida	Planktothrix tepida PCC 9214	Bacteria
671143	core	Methylomirabilis oxyfera	Candidatus Methylomirabilis oxyfera	Bacteria
671144	periphery	Wallemia mellicola	Wallemia mellicola CBS 633.66	Eukaryotes
671223	periphery	Propionibacterium	Propionibacterium sp. oral taxon 193	Bacteria
671987	periphery	Exserohilum turcica	Exserohilum turcica Et28A	Eukaryotes
673521	core	Blastococcus endophyticus	Blastococcus endophyticus	Bacteria
673548	periphery	Comamonas terrae	Comamonas terrae	Bacteria
673860	periphery	Aciduliprofundum sp. MAR08339	Aciduliprofundum sp. MAR08-339	Archaea
673862	core	Babela massiliensis	Candidatus Babela massiliensis	Bacteria
674036	periphery	Methylobacter marinus	Methylobacter marinus A45	Bacteria
674703	core	Rhodoplanes sp. Z2YC6860	Rhodoplanes sp. Z2-YC6860	Bacteria
675120	periphery	Dothistroma septosporum	Dothistroma septosporum NZE10	Eukaryotes
675511	periphery	Methylomicrobium buryatense	Methylomicrobium buryatense 5G	Bacteria
675524	core	Methylocaldum szegediense	Methylocaldum szegediense O-12	Bacteria
